timestamp,ekf_x,ekf_y,imu_x,imu_y,gnss_status,drift_error
1787976787.6299193,6.970038333911159,20.64023907555649,6.801827182018271,17.030539751620605,ACTIVE,3.613616498861538
1787976788.1297348,6.5128313673546625,20.971751503647454,6.433638774882377,17.36875859172267,ACTIVE,3.6038631203311136
1787976788.6299038,6.137857955339834,21.30208114356793,6.049733060840728,17.68902443584289,ACTIVE,3.614131260796622
1787976789.1297185,5.746452638146831,21.611578156550657,5.6512339783063466,17.990938848753743,ACTIVE,3.6218911621342147
1787976789.6297693,5.344476839044455,21.89656392627182,5.238913525903579,18.27368635590108,OUTAGE,3.62441519461784
1787976790.1296923,4.925917937581276,22.16272543798679,4.812388112937524,18.53448994317519,OUTAGE,3.6300112709045997
1787976790.6298735,4.495081131529586,22.40873169790224,4.372961564069131,18.772927353006754,OUTAGE,3.637854645683033
1787976791.1297178,4.043821548941279,22.638789082871373,3.922552081630709,18.989924488279158,OUTAGE,3.6508792247033317
1787976791.6298754,3.5931167550009286,22.841930687130137,3.461670533696599,19.18366198076727,OUTAGE,3.6606294591298147
1787976794.778211,3.4980552314782236,22.881439864285287,3.368310683258473,19.219494065916905,OUTAGE,3.664243534207381
1787976795.1296859,3.028335846670797,23.061378019401488,2.8965174830516762,19.384930314023283,OUTAGE,3.6788101080876534
1787976795.629829,2.555368915290234,23.215924330963535,2.4175726403165623,19.528317229733727,OUTAGE,3.6901807471229824
1787976796.1297426,2.0708448084373408,23.34791461093703,1.9316882736786154,19.646031918261908,OUTAGE,3.7044972683879327
1787976796.6296847,1.5805038502584186,23.455249591191365,1.4405144087505033,19.739300990050523,OUTAGE,3.718584549267943
1787976797.1297326,1.086246070761132,23.538582029753464,0.945110519735773,19.80653436561109,OUTAGE,3.734715385567391
1787976797.6298583,0.5896516351665213,23.597480901193695,0.4470116536896455,19.84959178053817,OUTAGE,3.750602488273554
1787976798.1296995,0.09502066220495649,23.632542576491055,-0.052642265015241094,19.8665876778908,OUTAGE,3.7688487152400403
1787976798.6296384,-0.39948097788212883,23.643488886616076,-0.5525082662303237,19.85735085692407,OUTAGE,3.7892292792676527
1787976799.129796,-0.901375705910592,23.6296666950755,-1.0512659731531557,19.82288857534881,OUTAGE,3.8097279095814605
1787976799.6297083,-1.4012811689222953,23.590564536489396,-1.5478197698736103,19.76462902994363,OUTAGE,3.828740793239517
1787976800.129675,-1.9003188450042763,23.525570692130547,-2.0406927546822864,19.68088270563636,OUTAGE,3.847249738191038
1787976800.6298287,-2.3930838626519444,23.435297297762958,-2.5285514905699333,19.571629647388857,OUTAGE,3.8660417988895377
1787976801.12967,-2.8823626641601603,23.320071031300746,-3.010086123713367,19.437195544631628,OUTAGE,3.8849755889961752
1787976801.62994,-3.3613710315601977,23.182230521572038,-3.484034351646081,19.278081527067247,OUTAGE,3.906075480759078
1787976802.1299925,-3.8325534644766104,23.020045065903222,-3.9493716097431673,19.095296926039648,OUTAGE,3.926486271518863
1787976802.6300485,-4.295621787124392,22.834311810077246,-4.405386168649186,18.890341472709547,OUTAGE,3.94549746438745
1787976803.1298537,-4.756341731814483,22.623108460985836,-4.850937632251911,18.663546207634614,OUTAGE,3.9606920635847698
1787976803.6298156,-5.1941098090669815,22.394797818937217,-5.285002266884756,18.415478742382472,OUTAGE,3.980356988000029
1787976804.1300273,-5.630638978194972,22.13817938063618,-5.705689673404752,18.145352180430642,OUTAGE,3.993532478589936
1787976804.6297705,-6.045793682881299,21.865092324654224,-6.112023955667766,17.85407503165823,OUTAGE,4.011564055794982
1787976805.12969,-6.443106657980851,21.57555816339979,-6.503114503157649,17.54263008099085,OUTAGE,4.033374500262208
1787976805.6297002,-6.830529643482643,21.263501035430142,-6.877683864708431,17.211510745190747,OUTAGE,4.052264654828673
1787976806.1297262,-7.198515367725567,20.934316838827637,-7.234821173201852,16.861644675940028,OUTAGE,4.0728339835881995
1787976806.6298146,-7.555444923645669,20.580678831228692,-7.573621074052129,16.49399670387285,OUTAGE,4.086722547775085
1787976807.1298444,-7.893564597633111,20.209960087795263,-7.894753057443973,16.110817378911605,OUTAGE,4.099142881168059
1787976807.6298203,-8.20765435975536,19.83016058639802,-8.196195337007653,15.711962872608222,OUTAGE,4.118213656315787
1787976808.1299503,-8.506132711532388,19.43087852106081,-8.4770083721456,15.298325323898464,OUTAGE,4.132655823380582
1787976808.629808,-8.801914796733822,18.832731178740524,-8.737572119134468,14.871635487084443,ACTIVE,3.9616182373642483
1787976809.1297255,-9.073946185058405,18.226869353910015,-8.977057088623226,14.432777768748673,ACTIVE,3.795328504042849
1787976809.6297798,-9.318813160694994,17.613243991834242,-9.195309011753668,13.982978898297532,ACTIVE,3.632365334621068
1787976810.1300533,-9.544664899805595,16.997087842893016,-9.391286739138112,13.523037232426578,ACTIVE,3.477434759165436
1787976810.6298125,-9.767925271449478,16.360607941834683,-9.564711943686108,13.054131511406975,ACTIVE,3.3127152068287757
1787976811.12972,-9.920816701187796,15.734054794708356,-9.714832915931073,12.577246383012799,ACTIVE,3.1635215611625784
1787976811.6297464,-10.064195764838582,15.112021720740739,-9.84126393514677,12.093550144013237,ACTIVE,3.026692792504972
1787976812.1297045,-10.167397146017874,14.494471373477737,-9.943645027719194,11.604194905654403,ACTIVE,2.898924467952981
1787976812.6301715,-10.251095954748694,13.865542462842733,-10.022156027975546,11.11044619104469,ACTIVE,2.7645920055129953
1787976813.129781,-10.30371666520487,13.217969887742141,-10.075636948319936,10.61336918444034,ACTIVE,2.614567876513162
1787976813.6298244,-10.33711612617994,12.587290033750017,-10.103458566597006,10.114197723324786,ACTIVE,2.4841057608392325
1787976814.129747,-10.327955668826014,11.974631243081589,-10.106935255026878,9.61425916757486,ACTIVE,2.3706974412918846
1787976814.6297371,-10.29107922612045,11.367806254802336,-10.0857072692331,9.114754806818047,ACTIVE,2.262392200291506
1787976815.1298068,-10.218537963111672,10.754272084708045,-10.040072986871639,8.61689139723721,ACTIVE,2.1448183957896436
1787976815.6296978,-10.126715509547235,10.141068085638386,-9.969318820576412,8.12198082306402,ACTIVE,2.0252128509341993
1787976816.1297257,-9.996662037082825,9.54325341529247,-9.87318582687844,7.631356212983665,ACTIVE,1.915880290279817
1787976816.6298208,-9.841919608611978,8.953431321675302,-9.75002859466589,7.146818488956978,ACTIVE,1.808948281678215
1787976817.1300368,-9.675561505866435,8.381397253955807,-9.600943036824388,6.669622577337973,ACTIVE,1.713400262470001
1787976817.6297064,-9.466027150189179,7.815949597931862,-9.426783907573196,6.201002734086075,ACTIVE,1.6154235992879262
1787976818.1297345,-9.247429703126281,7.2642480216701255,-9.227921766734259,5.742305045522645,ACTIVE,1.5220679952705547
1787976818.6296854,-8.998216904251796,6.736182402549437,-9.00669304217988,5.293965316475796,ACTIVE,1.44224199366019
1787976819.1298058,-8.717206700658064,6.221163253887525,-8.76408012027711,4.856826803042571,ACTIVE,1.365141409734167
1787976819.629796,-8.41231722641203,5.7162064141838655,-8.500082976069006,4.432266269985956,ACTIVE,1.2869363312517836
1787976820.1297305,-8.105644214891868,5.225182188021891,-8.21515195537298,4.021451860802575,ACTIVE,1.2087012227563931
1787976820.6298819,-7.751897261305697,4.774677620006912,-7.91006780126056,3.6253824093610856,ACTIVE,1.1601281829707646
1787976821.1297355,-7.406079346436538,4.336062911975607,-7.585840100541729,3.2448237148715657,ACTIVE,1.105946162348213
1787976821.629708,-7.0288938540658625,3.898537370797368,-7.242871630181315,2.8810655496843736,ACTIVE,1.039728520061996
1787976822.1296458,-6.619074254066679,3.486678017568517,-6.882867799370017,2.534142210018431,ACTIVE,0.9883883342132272
1787976822.6297104,-6.206450923440855,3.0812298230444974,-6.506446064068097,2.2051201888614242,ACTIVE,0.9260481496706082
1787976823.1298642,-5.7909211030518275,2.739716369289408,-6.114687742276735,1.8945117955031934,ACTIVE,0.9050942537792007
1787976823.629732,-5.339378646254633,2.404618721863577,-5.7072038794214475,1.6048466560301884,ACTIVE,0.8803015162100016
1787976824.1298492,-4.874077224242499,2.0946624501212794,-5.286064074242144,1.33541232974261,ACTIVE,0.8638251616314807
1787976824.6297019,-4.387831304669059,1.8066865547177098,-4.852266424370924,1.0868906737887587,ACTIVE,0.8566248248882182
1787976825.129995,-3.908876083834617,1.5519633899957066,-4.406247617486403,0.8610226724005086,ACTIVE,0.8513386621774539
1787976825.6299918,-3.4140373221869633,1.317451417644815,-3.949168197137929,0.6584693285503407,ACTIVE,0.8488948386420451
1787976826.1297302,-2.903458071942085,1.1189124853987216,-3.482754369375624,0.4784226061407004,ACTIVE,0.8636037781599628
1787976826.6297665,-2.39462926998505,0.9381978752898721,-3.0078906519422035,0.3220532256268626,ACTIVE,0.8693237325118591
1787976827.1298265,-1.8661654522075295,0.7824537893179733,-2.52542359551507,0.19103603130349098,ACTIVE,0.8856614838707747
1787976827.629936,-1.3368413077952408,0.6440976938130346,-2.0368604903005947,0.08491967830703157,ACTIVE,0.8959391212022699
1787976828.1303656,-0.8063132543158954,0.5362523566772761,-1.5437037922276065,0.0027677456720573024,ACTIVE,0.9101377014392449
1787976831.9573095,-0.60919315424467,0.5021169064814381,-1.3453898388987904,-0.023119237632137253,OUTAGE,0.9043553314815006
1787976832.1297498,-0.30546445566551605,0.4567942223689286,-1.0470715612439512,-0.05476146161984812,OUTAGE,0.9009274759189273
1787976832.6297488,0.18786199833948997,0.40263594474935294,-0.5481829155246105,-0.08732876458292385,OUTAGE,0.884210117345574
1787976833.1299136,0.6861075124395374,0.3728223373165622,-0.04828489934959404,-0.09467866554489393,OUTAGE,0.87056843623573
1787976833.6299176,1.1798206641800604,0.3693691452042665,0.45145510626907465,-0.07989822427890286,OUTAGE,0.8557789172638621
1787976834.129895,1.682254492653712,0.3908924583513389,0.9499009345761464,-0.041134077586133515,OUTAGE,0.8502873995203047
1787976834.629925,2.181872069235828,0.43733901280774,1.4457609575828718,0.022640620169877685,OUTAGE,0.8448871673515804
1787976835.1297336,2.6668032969860898,0.5069826059273023,1.9377948442838413,0.11125274837032456,OUTAGE,0.8294910754633785
1787976835.6297188,3.1606715901354905,0.6037347769536672,2.4248003954792523,0.22427761310953118,OUTAGE,0.8279457435831376
1787976836.129797,3.653538822366966,0.7260340323807458,2.9059009327348138,0.36028906870873506,OUTAGE,0.8323051077970497
1787976836.629739,4.1367533809508465,0.8722083916408205,3.3800839829434812,0.5187395552380535,OUTAGE,0.8351579468512257
1787976837.1297357,4.610433279200904,1.0424422566854503,3.8460024011360447,0.700018886707752,OUTAGE,0.8376206370702043
1787976837.6298988,5.070216376829586,1.234600378211236,4.301559387629439,0.9059636651118279,OUTAGE,0.8359639084571876
1787976838.1297643,5.510204220486432,1.4453818001363268,4.745115699519809,1.1366166942599345,OUTAGE,0.8250432325167896
1787976838.629707,5.947769660019035,1.6832358845839148,5.176832084893675,1.388762188120871,OUTAGE,0.8252632929246149
1787976839.1297436,6.368460243571397,1.9394078852166727,5.595471969008065,1.6620601975080023,OUTAGE,0.8212384626219982
1787976839.630045,6.786582135777526,2.22326956998515,5.999844072859865,1.956056727031123,OUTAGE,0.8308787415038411
1787976840.1299822,7.179825393441464,2.5215209455799905,6.388744707012641,2.27022763486579,OUTAGE,0.8300343248627744
1787976840.6297956,7.559619826630964,2.841087242947613,6.761806257512562,2.60306184708225,OUTAGE,0.8325638595004624
1787976841.1298952,7.931840128667362,3.186222102293069,7.119068475935853,2.9528074677847655,OUTAGE,0.8456241192672748
1787976841.630059,8.278119459529853,3.5421430220462264,7.458456391606497,3.319909367676761,OUTAGE,0.8492557577384646
1787976842.1301293,8.607013399583096,3.9150583645005606,7.779071575389052,3.70352789593758,OUTAGE,0.8545366015450918
1787976842.6298966,8.920796721888438,4.30887688866458,8.081014887801093,4.102008798742656,OUTAGE,0.8648860823779342
1787976843.1296878,9.211715971892815,4.7123364195835356,8.36320676913747,4.514707314303023,OUTAGE,0.8712204832385926
1787976843.6297662,9.480998926267633,5.129385606981624,8.624839613347804,4.940729176388278,OUTAGE,0.8766983619829427
1787976844.129736,9.732696725179814,5.564476667353603,8.8636066828874,5.379970663048437,OUTAGE,0.8884593222182353
1787976844.6298752,9.963649350182937,6.013231710856465,9.07876411415761,5.831257783591391,OUTAGE,0.903402673861371
1787976845.1298912,10.170542703551252,6.472796602288404,9.271113876240765,6.292719411047263,OUTAGE,0.9172785891987322
1787976845.6298714,10.354915566018988,6.941496548202486,9.440068870352547,6.7632547626511705,OUTAGE,0.9320486096166478
1787976846.1300564,10.512008222474005,7.4089266661586315,9.585561866751215,7.24156487426672,OUTAGE,0.94144188318627
1787976846.6299891,10.646177181607866,7.884764438935022,9.706028633828875,7.726782199845,OUTAGE,0.9533297854147023
1787976847.1297302,10.755686235214657,8.365815344608547,9.802212508492406,8.217395860911857,OUTAGE,0.9649562117994837
1787976847.6297305,10.841885515416067,8.854354548110086,9.874935052704828,8.712032137456768,OUTAGE,0.9773683368677596
1787976848.129797,10.905310261888388,9.361696344573206,9.92332434096499,9.209635164115385,OUTAGE,0.9936895649517509
1787976848.6299934,10.925444732389115,9.910897521233242,9.946443961837383,9.70904810646147,ACTIVE,0.9995927645719488
1787976849.1298587,10.91219631404177,10.449976176579513,9.943381319529152,10.208983356374983,ACTIVE,0.9983386364268476
1787976849.6301537,10.870986986737485,11.0002251171892,9.914106225008073,10.708072603780563,ACTIVE,1.000486823131041
1787976850.1300397,10.824259025143451,11.54398919651711,9.858801354838866,11.204949783618215,ACTIVE,1.0232576589739193
1787976850.629806,10.737062866637354,12.080681432865903,9.777438001011951,11.69823274012697,ACTIVE,1.0330280176763311
1787976851.1296625,10.615759953719694,12.608638577995876,9.671286374425533,12.186789081306955,ACTIVE,1.0344019237421307
1787976851.6298876,10.464528076187753,13.136248718203658,9.541143641676348,12.669508610888899,ACTIVE,1.0346425187832464
1787976852.1298332,10.29681509647385,13.653442134298345,9.387861160404674,13.145384104396296,ACTIVE,1.0413069766613492
1787976852.629929,10.10009597577802,14.169175906727443,9.211552676506157,13.613212959882055,ACTIVE,1.0481431166333792
1787976853.129692,9.871779990274348,14.67763493017832,9.012012251162131,14.071619133321803,ACTIVE,1.0518819854231607
1787976853.63016,9.636433556615154,15.171382823455534,8.790900477630997,14.52001448270842,ACTIVE,1.0673363588785298
1787976854.1296628,9.372849150049241,15.648170128363141,8.547292531230415,14.95659933549351,ACTIVE,1.0769465596889678
1787976854.6301641,9.080982696245043,16.115322410874384,8.28160559914732,15.380108766955365,ACTIVE,1.086067606352876
1787976855.1299021,8.769114192518087,16.564570567050165,7.9951134187903925,15.789828141637576,ACTIVE,1.0951269439956492
1787976855.629816,8.438176224080685,16.98960498282685,7.688468377540073,16.184698068277815,ACTIVE,1.0999713615605686
1787976856.1298985,8.082929629259166,17.410090190460725,7.362308570096434,16.56360563584127,ACTIVE,1.1116792757437346
1787976856.6299102,7.710925250616549,17.799300660360924,7.017766134099129,16.92588038791762,ACTIVE,1.115048220090121
1787976857.1300778,7.324259366623127,18.177154110464066,6.655920141794613,17.27087917944489,ACTIVE,1.1260601982301794
1787976857.6297355,6.931067648344848,18.532861166154774,6.277713876051818,17.597844177796325,ACTIVE,1.1406699436245504
1787976858.1297317,6.512750584802243,18.86650103142688,5.883258057521705,17.905019245066438,ACTIVE,1.149220634780329
1787976858.6298707,6.080797125175938,19.179811371487705,5.47516004534806,18.193829457137987,ACTIVE,1.1571329257640084
1787976859.1299906,5.6265514925458895,19.471085215461716,5.05292559911538,18.46153596442283,ACTIVE,1.161135804239594
1787976859.6297019,5.17298299582602,19.7395558637237,4.617618539265722,18.70741851412231,ACTIVE,1.1720653514427857
1787976860.1298816,4.68864611408707,19.99217653446546,4.170812753956769,18.9317292597559,ACTIVE,1.1801270318498644
1787976860.629662,4.194907602411484,20.211583594090268,3.7137814847627992,19.13439183649098,ACTIVE,1.1797560865380343
1787976861.1297653,3.6866791488476083,20.415307630176805,3.2472295118177064,19.314055629705084,ACTIVE,1.1856947128281714
1787976861.6300173,3.167519905307852,20.577034321913715,2.772058579901687,19.469494834629206,ACTIVE,1.1760243942140118
1787976862.1300895,2.6397488690596176,20.71781405415876,2.289434454307638,19.599935610362095,ACTIVE,1.1714829935975504
1787976862.629709,2.1212719195231626,20.842903730570153,1.800587848812256,19.70472135216769,ACTIVE,1.1824962578010987
1787976863.129835,1.5880350402168233,20.93905322581061,1.3071324620397478,19.78506311537165,ACTIVE,1.1876865888850705
1787976863.630111,1.0576873235779076,20.99874443077376,0.8103157047250311,19.840934475047135,ACTIVE,1.183941135104942
1787976864.129782,0.5179666726611221,21.037135201608518,0.31136136461759445,19.87249552885891,ACTIVE,1.1828234528677877
1787976864.629988,-0.013598303893847464,21.056114649016795,-0.18853009995711523,19.880263751204872,ACTIVE,1.1887920201444095
1787976865.1297019,-0.5489137041865106,21.031920913255117,-0.6882042533295726,19.863608130659465,ACTIVE,1.1765868497722438
1787976865.6298816,-1.0698937949953216,20.987405165581873,-1.1864095691015386,19.821895563812678,ACTIVE,1.1713191526786189
1787976866.1297028,-1.6064306079766248,20.913755002050554,-1.6819345661700529,19.755553431755164,ACTIVE,1.1606600385718382
1787976866.6299155,-2.144544953515219,20.818795768899044,-2.173369809307166,19.663700270301312,ACTIVE,1.1554550978693061
1787976867.1297479,-2.6634978381297425,20.70425244254283,-2.6596671985492817,19.547665300594765,ACTIVE,1.1565934855078472
1787976867.6297073,-3.184836604703717,20.553485395713803,-3.139463835538554,19.40716496169353,ACTIVE,1.1472180375299836
1787976868.129758,-3.68293003748995,20.383592825312878,-3.610996733583486,19.241033378991734,ACTIVE,1.144821596838817
1787976868.6297114,-4.157727230582092,20.214122079897017,-4.073486597775116,19.051149657868727,ACTIVE,1.1660194417821967
1787976869.1297007,-4.614360477165018,20.02415814495407,-4.525696073780588,18.837974729717118,ACTIVE,1.1894925266729173
1787976869.6296496,-5.0645601938039055,19.80914456149456,-4.966738326887513,18.602523266956823,OUTAGE,1.2105800535606606
1787976870.1298046,-5.506654289252598,19.5698796201273,-5.395532349315278,18.345457932253428,OUTAGE,1.2294537629660307
1787976870.6296914,-5.9374515921438915,19.308501180997563,-5.810808453555133,18.067071630074487,OUTAGE,1.247872515306224
1787976871.1297207,-6.355723345330243,19.025358005086872,-6.212236833732922,17.76906788151911,OUTAGE,1.2644576914963472
1787976871.6299255,-6.75498981745029,18.721860564643855,-6.5980292104617755,17.451077641092116,OUTAGE,1.2804397178067022
1787976872.129682,-7.141548630627631,18.398050787601818,-6.968108274823206,17.114924633409338,OUTAGE,1.2947950743628702
1787976872.6297815,-7.5042685066799555,18.062128404011773,-7.321281801081311,16.76106990554643,OUTAGE,1.3138635206347473
1787976873.1297667,-7.853749870732562,17.70594068242667,-7.655059896351234,16.3888657526944,OUTAGE,1.331977505984587
1787976873.6299987,-8.183287394196267,17.33342361171793,-7.969822175945828,16.000439539656696,OUTAGE,1.3499681239835457
1787976874.130031,-8.495752656371556,16.942978942636834,-8.264429213191836,15.596515722910796,OUTAGE,1.3661894954359481
1787976874.6297073,-8.788591356996017,16.538333031854833,-8.538557582100129,15.178418208164322,OUTAGE,1.3827093752057522
1787976875.129865,-9.062996277381762,16.114853486162286,-8.791270067333096,14.747047308916502,OUTAGE,1.3945353605194588
1787976875.6297853,-9.314641067933898,15.679263519008698,-9.022265719275529,14.303658286748993,OUTAGE,1.4063332107019944
1787976876.1298778,-9.541881201440416,15.236415319033839,-9.231160694046629,13.849441751882873,OUTAGE,1.4213524931172163
1787976876.629713,-9.75081261762603,14.774194922189624,-9.418426806014153,13.385886364432864,OUTAGE,1.4275436873530496
1787976877.129756,-9.935933114414157,14.303957842475532,-9.582614372861388,12.913662600578817,OUTAGE,1.4344877109174117
1787976877.6298845,-10.098769544492638,13.82523996693563,-9.72316486789805,12.433875837435238,OUTAGE,1.4411707095067223
1787976878.1296804,-10.235050070455761,13.341737539259709,-9.839510904458532,11.947657936238715,OUTAGE,1.4491063354346905
1787976878.6297634,-10.345144828017409,12.85832833478733,-9.929065469871981,11.455798591763314,OUTAGE,1.4629462438318526
1787976879.1299706,-10.430726713093215,12.373286823612274,-9.993996098191928,10.960081816805706,OUTAGE,1.4791490868925978
1787976879.6300697,-10.49305621293878,11.877605471903276,-10.034921299995345,10.461811743239894,OUTAGE,1.4880724043474007
1787976880.1298535,-10.529912413872156,11.38572314711854,-10.050449266573594,9.96210490985757,OUTAGE,1.5021896668129069
1787976880.629925,-10.541529759305904,10.882765189100624,-10.04214737876638,9.462220220714702,OUTAGE,1.5057658414241846
1787976881.1297507,-10.528020151282563,10.390033758674676,-10.009840553216465,8.963313346187068,OUTAGE,1.5179068585590993
1787976881.6297505,-10.490840059743082,9.891542813733821,-9.951558302164301,8.466768703556864,OUTAGE,1.5234192066164185
1787976882.130105,-10.429376256193176,9.399041543533157,-9.869735375994676,7.9735572734494236,OUTAGE,1.5314056676940653
1787976882.6296587,-10.343573703687918,8.909418034236786,-9.763979223184748,7.484924184953286,OUTAGE,1.5378922226463931
1787976883.1297257,-10.231108332304082,8.421807598658246,-9.633052157971454,7.002422440980044,OUTAGE,1.5402355058543982
1787976883.6296515,-10.08994371367028,7.930421064404557,-9.477852351640648,6.5271682995269,OUTAGE,1.5309389790609162
1787976884.129689,-9.925145021506513,7.451928903727917,-9.299443022762475,6.06013768064348,OUTAGE,1.5259704452862632
1787976884.630169,-9.739836214039439,6.990415994950072,-9.097483994676086,5.602795741265592,OUTAGE,1.5290867673733906
1787976885.1298265,-9.532959887658544,6.541381543167857,-8.873984560927513,5.155577751595134,OUTAGE,1.534503382198164
1787976885.6297169,-9.306884965170063,6.104416009400228,-8.629904707266475,4.7192519071429,OUTAGE,1.54174636687542
1787976886.1296923,-9.058210276406532,5.672935897157639,-8.364611702980289,4.29550355953282,OUTAGE,1.5422058312020128
1787976886.629874,-8.783822832861983,5.246837303506399,-8.07862269546088,3.8854223198429283,OUTAGE,1.533218181321218
1787976887.1298065,-8.489284596276905,4.839168298315709,-7.772870237062287,3.48986648302252,OUTAGE,1.5276992252542339
1787976887.629814,-8.176983283077508,4.44945906459804,-7.447557931472777,3.1102361650143595,OUTAGE,1.5249850223307133
1787976888.1298227,-7.84550595999647,4.07591268843351,-7.104028448829646,2.746996405741862,OUTAGE,1.5217777058326014
1787976888.6301095,-7.460832263456509,3.6946751059382774,-6.742964761419959,2.4011958794159898,ACTIVE,1.479331693679579
1787976889.1297805,-7.060368787158967,3.331915540630955,-6.365762022032311,2.0730669567828706,ACTIVE,1.4377685193437937
